"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"5944",151163,"Amanita Pers.",35.8075,94.1286,94.0383,35.7396,"WN",35.77355,-94.08345,0,0,140,125,35,8051,316,-40,356,136,33,241,33,1215,147,62,21,376,222,291,222,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,90.3415679931641,8.88623237609863,0,2,2,2,1,1,1,2,0.681717336177826,0
"5991",160656,"Amanita Pers.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"6003",154193,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6034",149298,"Amanita Pers.",43.461,124.285,124.242,43.4379,"WN",43.44945,-124.2635,0,0,112,82,51,2754,197,39,158,83,144,148,79,1649,274,12,69,798,78,83,752,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"6037",160437,"Amanita Pers.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"6046",149103,"Amanita Pers.",47.7412,122.3,122.291,47.7366,"WN",47.7389,-122.2955,0,0,106,80,37,4737,229,15,214,54,167,168,49,974,145,24,51,425,102,104,388,2,4,100,1,NA,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,12.8177261352539,3.02593040466309,0,7,7,7,7,7,7,7,67.143196105957,11.6670989990234
"6056",148896,"Amanita Pers.",45.5574,122.271,122.191,45.5399,"WN",45.54865,-122.231,0,0,111,103,40,5323,262,6,256,50,179,180,44,1776,276,25,56,790,139,142,742,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,81.7829055786133,7.5989408493042,0,1,1,1,1,1,1,1,0.652499973773956,0
"6057",148879,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6079",148350,"Amanita Pers.",42.6696,80.5335,80.5111,42.659,"WN",42.6643,-80.5223,0,0,81,97,27,9210,266,-90,356,154,-32,196,-40,965,91,59,12,258,202,253,213,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,19.5285148620605,7.05802440643311,0,1,1,1,1,1,1,1,0.842499971389771,0
"6080",148333,"Amanita Pers.",42.6696,80.5335,80.5111,42.659,"WN",42.6643,-80.5223,0,0,81,97,27,9210,266,-90,356,154,-32,196,-40,965,91,59,12,258,202,253,213,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,19.5285148620605,7.05802440643311,0,1,1,1,1,1,1,1,0.842499971389771,0
"6087",148425,"Amanita Pers.",45.193,121.704,121.653,45.1561,"WN",45.17455,-121.6785,0,0,59,103,38,5651,218,-47,265,-2,134,135,-7,1815,296,24,60,842,130,136,795,2,4,100,3,1,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,89.2149200439453,10.1056108474731,0,3,2,1,1,1,1,1,0.0623999945819378,0
"6092",148266,"Amanita Pers.",36.8346,94.3238,94.2883,36.7988,"WN",36.8167,-94.30605,0,0,134,129,34,8593,317,-58,375,182,18,241,18,1112,127,46,27,360,170,303,170,2,4,100,1,NA,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,39.1696395874023,4.18416547775269,0,3,2,1,1,1,1,1,0.452499985694885,0
"6104",194385,"Amanita Pers.",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"6105",194383,"Amanita Pers.",35.9056,78.793,78.729,35.8394,"WN",35.8725,-78.761,0,0,151,127,38,7573,316,-18,334,247,105,247,51,1130,116,76,13,324,244,324,273,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,76.2622146606445,12.1785907745361,0,3,2,1,1,1,1,1,2.09369993209839,0
"6117",147780,"Amanita Pers.",45.5574,122.271,122.191,45.5399,"WN",45.54865,-122.231,0,0,111,103,40,5323,262,6,256,50,179,180,44,1776,276,25,56,790,139,142,742,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,81.7829055786133,7.5989408493042,0,1,1,1,1,1,1,1,0.652499973773956,0
"6120",147756,"Amanita Pers.",45.5574,122.271,122.191,45.5399,"WN",45.54865,-122.231,0,0,111,103,40,5323,262,6,256,50,179,180,44,1776,276,25,56,790,139,142,742,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,81.7829055786133,7.5989408493042,0,1,1,1,1,1,1,1,0.652499973773956,0
"6144",147547,"Amanita Pers.",45.5417,122.091,122.07,45.5153,"WN",45.5285,-122.0805,0,0,72,98,39,5298,222,-27,249,14,141,143,9,2457,400,28,63,1155,157,168,1090,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,91.0315933227539,8.95410633087158,0,2,2,1,1,1,1,1,0.0142999989911914,0
"6146",147551,"Amanita Pers.",36.9844,90.386,90.3806,36.9824,"WN",36.9834,-90.3833,0,0,135,133,34,9010,327,-64,391,137,199,247,13,1186,127,74,16,358,258,279,271,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,70.8564682006836,6.96963262557983,0,3,2,1,1,1,1,1,0.211518928408623,21.9601993560791
"6149",147429,"Amanita Pers.",45.1429,121.713,121.698,45.1169,"WN",45.1299,-121.7055,0,0,61,106,39,5668,222,-46,268,0,136,137,-6,1748,285,23,61,811,126,131,765,2,4,100,3,1,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,83.3708572387695,13.4779253005981,0,3,3,1,1,1,1,1,0.113999992609024,0
"6150",147400,"Amanita Pers.",47.7774,122.378,122.374,47.7748,"WN",47.7761,-122.376,0,0,106,82,38,4684,229,15,214,55,167,167,50,916,136,23,51,399,97,98,365,2,4,100,1,NA,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,2.22521328926086,0.843853950500488,0,3,3,1,2,1,1,1,74.2605972290039,19.7393989562988
"6184",147072,"Amanita Pers.",42.6973,80.3372,80.3219,42.6651,"WN",42.6812,-80.32955,0,0,82,94,26,9184,265,-88,353,155,-31,197,-39,959,91,62,11,254,209,245,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3794801235199,1.76195812225342,0,7,7,7,7,7,7,7,2.08200001716614,75.9804000854492
"6193",147026,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6195",147021,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6202",146951,"Amanita Pers.",42.7698,80.41,80.378,42.7534,"WN",42.7616,-80.394,0,0,78,97,27,9246,264,-93,357,151,-35,194,-44,967,91,62,11,256,211,248,221,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,14.0553369522095,8.20000839233398,0,1,1,1,1,1,1,1,1.21300005912781,0
"6204",157101,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6205",146913,"Amanita Pers.",43.6097,124.192,124.16,43.5936,"WN",43.60165,-124.176,0,0,111,90,52,3083,205,33,172,78,148,152,74,1731,289,14,68,835,85,90,784,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,25.8473033905029,29.2677192687988,3,2,2,1,1,1,1,1,0.11489999294281,37
"6242",146478,"Amanita Pers.",41.2404,124.109,124.097,41.2186,"WN",41.2295,-124.103,0,0,113,95,55,2673,205,34,171,84,144,148,80,1528,257,7,73,742,52,63,700,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,36.7650566101074,9.1996431350708,2.99420070648193,2,2,1,1,1,1,1,0.0410999990999699,51
"6253",146343,"Amanita Pers.",43.425,124.259,124.217,43.3839,"WN",43.40445,-124.238,0,0,112,86,52,2884,200,37,163,82,147,150,78,1614,270,12,69,785,75,80,739,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"6258",160545,"Amanita Pers.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"6262",146206,"Amanita Pers.",41.0722,124.16,124.14,41.0558,"WN",41.064,-124.15,0,0,112,89,55,2566,197,37,160,85,142,146,81,1382,232,6,73,673,45,56,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.227912902832,7.31252098083496,0,2,2,1,1,1,1,1,1.02369999885559,39
"6270",147518,"Amanita Pers.",40.6216,80.0304,79.9785,40.5807,"WN",40.60115,-80.00445,0,0,98,121,32,8817,285,-83,368,188,-20,208,-20,978,102,59,16,300,198,288,198,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,68.1821060180664,6.76083946228027,0,3,2,1,1,1,1,1,21.1168994903564,0
"6351",145038,"Amanita Pers.",45.5417,122.091,122.07,45.5153,"WN",45.5285,-122.0805,0,0,72,98,39,5298,222,-27,249,14,141,143,9,2457,400,28,63,1155,157,168,1090,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,91.0315933227539,8.95410633087158,0,2,2,1,1,1,1,1,0.0142999989911914,0
"6369",160543,"Amanita Pers.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"6412",144080,"Amanita Pers.",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"6416",144076,"Amanita Pers.",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"6493",160568,"Amanita Pers.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"6515",143181,"Amanita Pers.",36.8346,94.3238,94.2883,36.7988,"WN",36.8167,-94.30605,0,0,134,129,34,8593,317,-58,375,182,18,241,18,1112,127,46,27,360,170,303,170,2,4,100,1,NA,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,39.1696395874023,4.18416547775269,0,3,2,1,1,1,1,1,0.452499985694885,0
"6576",142550,"Amanita Pers.",42.6696,80.5335,80.5111,42.659,"WN",42.6643,-80.5223,0,0,81,97,27,9210,266,-90,356,154,-32,196,-40,965,91,59,12,258,202,253,213,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,19.5285148620605,7.05802440643311,0,1,1,1,1,1,1,1,0.842499971389771,0
"6583",142539,"Amanita Pers.",42.6696,80.5335,80.5111,42.659,"WN",42.6643,-80.5223,0,0,81,97,27,9210,266,-90,356,154,-32,196,-40,965,91,59,12,258,202,253,213,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,19.5285148620605,7.05802440643311,0,1,1,1,1,1,1,1,0.842499971389771,0
"6596",142398,"Amanita Pers.",46.1296,121.762,121.754,46.1264,"WN",46.128,-121.758,0,0,55,99,37,5768,213,-51,264,-8,131,132,-13,2229,372,29,65,1078,147,164,1011,2,4,100,3,1,NA,NA,NA,NA,0,4,46,43,11,9,1.51,0.87,4.38,5.9,138,24,57,5.2,0,0,1,0.1,10,56,32,12,11,1.51,0.91,1.47,6,155,17,57,8,0,0,2,0.1,91.0446090698242,8.95539093017578,0,2,2,1,1,1,1,1,0,0
"6618",142615,"Amanita Pers.",41.5828,83.8827,83.8248,41.5286,"WN",41.5557,-83.85375,0,0,95,112,29,9564,289,-90,379,214,-19,214,-33,849,92,45,21,262,157,262,160,1,4,100,1,NA,NA,NA,NA,NA,0,4,81,9,10,12,1.59,1.41,0.57,6.2,32,5,89,4.3,0,0,3,0.1,4,70,9,21,10,1.46,1.46,0.3,6.1,22,5,81,4.3,0,0,3,0.1,40.9603881835938,3.8719494342804,0,1,1,1,1,1,1,1,2.33660006523132,0
"6685",141691,"Amanita Pers.",44.6894,123.947,123.915,44.6736,"WN",44.6815,-123.931,0,0,106,89,48,3416,208,26,182,68,148,151,65,2076,349,26,65,988,129,133,929,2,4,100,3,1,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,88.3339157104492,8.66791915893555,0,2,2,1,1,1,1,1,0.499300003051758,0
"6698",141314,"Amanita Pers.",38.0117,81.1761,81.1441,37.9941,"WN",38.0029,-81.1601,0,0,107,126,36,7984,277,-69,346,187,-1,206,-1,1143,131,78,15,339,247,337,247,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,84.5083694458008,9.10133838653564,0,2,2,1,1,1,1,1,2.78909993171692,0
"6736",140771,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6737",140770,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6757",140525,"Amanita Pers.",41.6108,81.3418,81.3268,41.6056,"WN",41.6082,-81.3343,0,0,92,103,28,9072,273,-86,359,204,-19,204,-29,1001,98,54,16,283,190,283,200,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,68.6995697021484,6.73471021652222,0,1,1,1,1,1,1,1,21.2009010314941,0
"6808",140010,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6826",139931,"Amanita Pers.",40.6989,80.5772,80.5054,40.6502,"WN",40.67455,-80.5413,0,0,98,121,33,8792,284,-82,366,187,-20,207,-20,950,104,56,18,297,188,283,188,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.5985488891602,8.81315135955811,0,2,2,1,1,1,1,1,1.47002744674683,0
"6849",139990,"Amanita Pers.",31.715,88.6638,88.6053,31.6371,"WN",31.67605,-88.63455,0,0,178,142,44,6673,332,13,319,105,227,261,89,1491,167,77,19,448,285,356,429,2,4,100,1,NA,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,88.9154434204102,8.74595642089844,0,3,2,1,1,1,1,1,2.26428651809692,0
"6871",139731,"Amanita Pers.",41.2392,75.8184,75.8077,41.2275,"WN",41.23335,-75.81305,0,0,79,112,30,8857,263,-99,362,169,-28,189,-39,1074,108,65,16,320,209,314,210,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.7522354125977,8.8282642364502,0,2,1,1,2,1,1,1,1.38940024375916,0
"6909",139400,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6911",139398,"Amanita Pers.",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"6942",139039,"Amanita Pers.",47.8808,122.944,122.857,47.8067,"WN",47.84375,-122.9005,0,0,97,100,42,4919,237,-1,238,40,160,161,37,1086,182,24,57,487,96,97,445,2,4,100,1,NA,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,90.6350936889648,8.91510581970215,0,3,2,1,1,1,1,1,0.0191606134176254,0
