"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"3072",210336,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"5931",151104,"Amanita muscaria var. guessowii Veselý",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"6190",147040,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6192",147033,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6196",147017,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6197",147013,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6264",146176,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"9949",75311,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"11042",55052,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"11241",52387,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"11289",52546,"Amanita muscaria var. guessowii Veselý",45.2243,79.5721,79.5302,45.2013,"NN",45.2128,-79.55115,0,0,51,111,27,10108,249,-152,401,-52,-27,174,-85,1029,110,67,17,313,209,237,278,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,77.6471862792969,16.3388214111328,0,3,2,3,1,1,1,3,0.199899986386299,0
"96",263971,"Amanita novinupta Tulloss & J. Lindgr.",35.6263,121.159,121.081,35.5383,"NN",35.5823,-121.12,0,0,137,128,64,2351,238,40,198,107,161,166,107,136,28,0,82,73,1,4,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6863813400269,1.47396242618561,0,1,1,1,1,1,1,1,1.70800352096558,85.885498046875
"2352",220643,"Amanita novinupta Tulloss & J. Lindgr.",48.827,124.142,124.121,48.8173,"NN",48.82215,-124.1315,0,0,87,90,37,5217,231,-7,238,30,155,156,25,1998,339,34,67,957,124,146,886,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,75.855224609375,6.74497604370117,0,3,3,1,1,1,1,1,0.474799990653992,16.9249992370605
"2353",220642,"Amanita novinupta Tulloss & J. Lindgr.",48.827,124.142,124.121,48.8173,"NN",48.82215,-124.1315,0,0,87,90,37,5217,231,-7,238,30,155,156,25,1998,339,34,67,957,124,146,886,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,75.855224609375,6.74497604370117,0,3,3,1,1,1,1,1,0.474799990653992,16.9249992370605
"3811",200070,"Amanita novinupta Tulloss & J. Lindgr.",37.974,122.269,122.256,37.9594,"NN",37.9667,-122.2625,0,0,144,105,52,3402,248,49,199,99,180,185,99,657,143,1,90,356,7,11,356,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,43.0981636047363,9.0867805480957,2.26959991455078,1,1,1,1,1,1,1,40.0713996887207,5
"10628",64639,"Amanita novinupta Tulloss & J. Lindgr.",37.8335,122.189,122.137,37.797,"NN",37.81525,-122.163,0,0,142,112,53,3686,255,45,210,95,184,189,95,637,129,1,85,329,7,11,329,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"1895",234944,"Amanita ocreata Peck",37.9821,122.105,122.05,37.9251,"NN",37.9536,-122.0775,0,0,148,116,51,4052,265,41,224,94,193,197,94,482,106,1,87,262,6,9,262,2,4,100,3,1,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,7.23608922958374,3.92144918441772,0,1,1,2,1,1,1,2,88.5392913818359,0
"1915",233619,"Amanita ocreata Peck",37.9821,122.105,122.05,37.9251,"NN",37.9536,-122.0775,0,0,148,116,51,4052,265,41,224,94,193,197,94,482,106,1,87,262,6,9,262,2,4,100,3,1,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,7.23608922958374,3.92144918441772,0,1,1,2,1,1,1,2,88.5392913818359,0
"1501",243762,"Amanita onusta (Howe) Sacc.",41.1988,73.4368,73.4341,41.1961,"NN",41.19745,-73.43545,0,0,101,109,30,8630,280,-73,353,88,-13,210,-13,1218,112,85,8,330,284,296,284,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,84.4236679077148,8.30413246154785,0,3,2,1,1,1,1,1,6.31397676467896,0
"1504",243750,"Amanita onusta (Howe) Sacc.",41.0996,73.5952,73.579,41.0746,"NN",41.0871,-73.5871,0,0,104,106,30,8642,283,-68,351,91,-10,214,-10,1219,112,84,8,329,281,299,281,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,85.9709701538086,8.45633029937744,0,3,3,1,1,1,1,1,4.38788795471191,0
"626",255341,"Amanita pachycolea D.E. Stuntz",38.5923,123.343,123.283,38.5584,"NN",38.57535,-123.313,0,0,119,110,60,2590,219,37,182,92,148,153,88,1095,217,3,86,579,16,28,561,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,40.8692893981934,4.02001047134399,0,1,1,1,1,1,1,1,0.110699996352196,55
"3748",202595,"Amanita pachycolea D.E. Stuntz",48.5263,123.422,123.409,48.5167,"NN",48.5215,-123.4155,0,0,95,76,39,4157,204,12,192,48,148,148,44,868,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,22.1929759979248,5.04351997375488,0,2,2,1,1,1,1,1,12.2161998748779,33.5131988525391
"1823",238407,"Amanita pantherina group",48.3943,123.497,123.476,48.3833,"NN",48.3888,-123.4865,0,0,94,75,40,3986,200,14,186,49,145,145,45,879,149,18,65,436,65,65,392,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"1885",235507,"Amanita pantherina group",48.5263,123.422,123.409,48.5167,"NN",48.5215,-123.4155,0,0,95,76,39,4157,204,12,192,48,148,148,44,868,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,22.1929759979248,5.04351997375488,0,2,2,1,1,1,1,1,12.2161998748779,33.5131988525391
"2116",227948,"Amanita pantherina group",37.8616,122.504,122.5,37.859,"NN",37.8603,-122.502,0,0,138,90,52,2827,225,55,170,105,167,172,101,846,175,2,89,452,11,15,447,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,62.2555770874023,6.12362289428711,0,2,2,2,2,2,2,2,19.8613758087158,11.7477998733521
"3705",203756,"Amanita pantherina group",48.4886,123.452,123.441,48.4775,"NN",48.48305,-123.4465,0,0,95,75,39,4094,202,13,189,49,148,148,45,869,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,29.5704460144043,6.15536308288574,0,2,2,1,1,1,1,1,47.2776985168457,13.9375
"3706",203755,"Amanita pantherina group",48.4886,123.452,123.441,48.4775,"NN",48.48305,-123.4465,0,0,95,75,39,4094,202,13,189,49,148,148,45,869,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,29.5704460144043,6.15536308288574,0,2,2,1,1,1,1,1,47.2776985168457,13.9375
"3707",203754,"Amanita pantherina group",48.4886,123.452,123.441,48.4775,"NN",48.48305,-123.4465,0,0,95,75,39,4094,202,13,189,49,148,148,45,869,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,29.5704460144043,6.15536308288574,0,2,2,1,1,1,1,1,47.2776985168457,13.9375
"3708",203753,"Amanita pantherina group",48.4886,123.452,123.441,48.4775,"NN",48.48305,-123.4465,0,0,95,75,39,4094,202,13,189,49,148,148,45,869,147,18,65,431,65,65,388,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,29.5704460144043,6.15536308288574,0,2,2,1,1,1,1,1,47.2776985168457,13.9375
"10715",210113,"Amanita pantherina group",34.4292,119.9,119.885,34.4158,"NN",34.4225,-119.8925,0,0,154,116,58,2946,250,50,200,121,187,193,117,421,92,0,98,258,1,4,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.047119140625,9.94251346588135,0,1,1,1,1,1,1,1,12.2556762695312,3.91499996185303
"3454",208632,"Amanita parcivolvata (Peck) E.-J. Gilbert",39.0905,76.8129,76.7493,39.0335,"NN",39.062,-76.7811,0,0,128,117,33,8493,307,-46,353,235,16,235,16,1080,107,72,12,303,235,303,235,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,62.0612182617188,18.7685813903809,0,3,2,1,1,1,1,1,9.13179969787598,0
"5587",239842,"Amanita peckiana Kauffman",34.7795,111.926,111.908,34.7438,"NN",34.76165,-111.917,0,0,161,184,47,7528,369,-20,389,255,192,260,68,380,54,8,39,138,41,106,99,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,0.149950474500656,99.2151260375977,0,1,1,2,1,2,1,2,0.511799991130829,0
"299",258936,"Amanita Pers.",38.5923,123.343,123.283,38.5584,"NN",38.57535,-123.313,0,0,119,110,60,2590,219,37,182,92,148,153,88,1095,217,3,86,579,16,28,561,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,40.8692893981934,4.02001047134399,0,1,1,1,1,1,1,1,0.110699996352196,55
"517",255304,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"731",251924,"Amanita Pers.",38.1091,122.904,122.863,38.0869,"NN",38.098,-122.8835,0,0,128,116,58,2991,235,38,197,94,161,166,90,1028,218,2,90,559,12,19,554,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,64.305778503418,17.3393230438232,10.9868984222412,1,1,1,1,1,1,1,0.547800004482269,3.97129988670349
"1000",248710,"Amanita Pers.",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"1246",245459,"Amanita Pers.",41.0996,73.5952,73.579,41.0746,"NN",41.0871,-73.5871,0,0,104,106,30,8642,283,-68,351,91,-10,214,-10,1219,112,84,8,329,281,299,281,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,85.9709701538086,8.45633029937744,0,3,3,1,1,1,1,1,4.38788795471191,0
"1502",243761,"Amanita Pers.",41.1988,73.4368,73.4341,41.1961,"NN",41.19745,-73.43545,0,0,101,109,30,8630,280,-73,353,88,-13,210,-13,1218,112,85,8,330,284,296,284,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,84.4236679077148,8.30413246154785,0,3,2,1,1,1,1,1,6.31397676467896,0
"1859",236351,"Amanita Pers.",39.0226,123.094,123.054,38.9897,"NN",39.00615,-123.074,0,0,119,155,50,5208,301,-3,304,64,188,189,60,1163,230,2,87,617,15,28,606,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,76.3694381713867,17.6590671539307,0,1,1,1,1,1,1,1,0.131599992513657,0
"1888",235248,"Amanita Pers.",45.5322,122.898,122.833,45.4823,"NN",45.50725,-122.8655,0,0,112,112,42,5368,267,5,262,50,182,182,47,997,168,16,60,471,80,80,432,2,4,100,1,NA,NA,NA,NA,NA,0,4,35,41,24,9,1.37,1.28,1.68,6.2,52,19,87,16.1,0,0,2,0.1,5,30,36,34,5,1.31,1.37,0.69,6.8,64,24,92,23.8,0.4,0,2,0.1,34.7818145751953,4.00014495849609,0,1,1,1,1,1,1,1,44.6224975585938,0
"3882",196741,"Amanita Pers.",38.452,122.529,122.487,38.4312,"NN",38.4416,-122.508,0,0,138,140,50,4836,301,26,275,80,199,200,80,1063,229,2,90,581,12,20,581,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,82.8150253295898,10.3755884170532,0,1,1,1,1,1,1,1,0.750287592411041,0
"6193",147026,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6195",147021,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"6412",144080,"Amanita Pers.",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"6416",144076,"Amanita Pers.",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"7243",136757,"Amanita Pers.",37.8437,90.2846,90.2012,37.7962,"NN",37.81995,-90.2429,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"9113",96552,"Amanita Pers.",35.6082,83.7941,83.758,35.5883,"NN",35.59825,-83.77605,0,0,118,134,40,7261,278,-53,331,35,172,208,20,1515,157,91,13,425,317,384,401,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,78.6701126098633,20.824800491333,0,3,2,1,1,1,1,1,0.259374499320984,0
"9115",96536,"Amanita Pers.",35.6082,83.7941,83.758,35.5883,"NN",35.59825,-83.77605,0,0,118,134,40,7261,278,-53,331,35,172,208,20,1515,157,91,13,425,317,384,401,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,78.6701126098633,20.824800491333,0,3,2,1,1,1,1,1,0.259374499320984,0
"10057",178342,"Amanita Pers.",43.3617,74.6498,74.5723,43.3288,"NN",43.34525,-74.61105,0,0,49,116,29,9520,240,-147,387,69,-68,166,-79,1304,126,84,10,350,282,337,295,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,60.8825531005859,9.55622959136963,0,3,2,3,1,1,1,3,0.0243999995291233,1
"11194",53115,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"11200",53051,"Amanita Pers.",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
