"","observation","kingdom","family","genus","specname","longitude","latitude"
"913674",2690520,"Fungi","Amanitaceae","Amanita","Amanita protecta",-122.177389,37.320352
"915357",2694842,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-121.0947201123,35.5520046177
"915359",2694848,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.0948144925,35.5520134187
"915791",2695808,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.0933986287,35.5517400858
"915991",2696195,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.3943783333,37.71643
"916485",2697282,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.1617821201,37.8153673882
"918243",2701109,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-122.500858,38.368239
"918324",2701254,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.1776239047,37.3766554927
"919928",2705344,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.2883278504,37.4654323351
"920064",2705627,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.1830966667,37.8375166667
"920739",2707122,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.401578,37.67718
"920795",2707250,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.401578,37.67718
"920847",2707418,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.71276,38.461863
"920853",2707428,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.711695,38.461515
"921903",2709617,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.398475,37.6770283333
"922336",2710562,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-74.392344,42.000351
"922890",2712417,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.551714,37.985916
"923446",2713899,"Fungi","Amanitaceae","Amanita","Amanita constricta",-122.4997466667,38.3676833333
"925441",2718511,"Fungi","Amanitaceae","Amanita","Amanita ocreata",-121.6806805556,36.8013888889
"925471",2718636,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.53447,37.9764966667
"928392",2727652,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-123.02844278,38.71729461
"928485",2727848,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.134935,37.808894
"928690",2728274,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-122.1341464159,37.8085356401
"932059",2736372,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-122.2437481955,38.2609966018
"933494",2739809,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.0695571899,37.0067405701
"934348",2741895,"Fungi","Amanitaceae","Amanita","Amanita",-123.333927,38.577121
"937245",2748856,"Fungi","Amanitaceae","Amanita","Amanita magniverrucata",-120.6887133333,35.31157
"943299",2763070,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.401407,37.678029
"945934",2769834,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.399971,37.680766
"948500",2775690,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-117.4077453745,33.6520398595
"952387",2784475,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.602583,37.962606
"952389",2784477,"Fungi","Amanitaceae","Amanita","Amanita ocreata",-122.6035842896,37.9683189392
"956696",2795483,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.130958289,37.7533701668
"956884",2796072,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-122.60269,37.983192
"957596",2797932,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.06403,37.086188
"959340",2802620,"Fungi","Amanitaceae","Amanita","Amanita velosa",-121.8543130035,37.9580620034
"960107",2805005,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.4176334591,37.7210428845
"962000",2809631,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.492992133,37.9147017282
"962003",2809643,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.4919158128,37.9130823864
"963066",2812315,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.7745133333,37.9530133333
"963890",2814511,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.2610633333,37.410345
"967550",2823403,"Fungi","Amanitaceae","Amanita","Amanita ocreata",-121.3425613889,38.7672
"973916",2838910,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-124.152394,40.873521
"973984",2839154,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.2833023966,37.4668707652
"976622",2846234,"Fungi","Amanitaceae","Amanita","Amanita magniverrucata",-122.6109503543,37.8054284471
"976905",2846926,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.16609,37.813875
"980454",2856064,"Fungi","Amanitaceae","Amanita","Amanita velosa",-121.8657245164,37.1683122384
"982759",2863115,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.5081733,37.5435889
"982762",2863122,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.5083163499,37.5434518606
"983897",2866071,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.5061569178,37.5460572029
"985646",2870404,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.1977183305,37.8488424499
"988687",2879811,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.086086,37.290607
"993767",2893079,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.6330181957,38.4516846249
"995281",2897028,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-76.082736,45.492898
"1002010",2914795,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.126254,37.800754
"1004531",2921579,"Fungi","Amanitaceae","Amanita","Amanita thiersii",-76.6753527778,39.3636777778
"1004863",2922430,"Fungi","Amanitaceae","Amanita","Amanita velosa",-121.92028,37.9066166667
"1006441",2926889,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.222986,37.402244
"1012909",2944376,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.4244932681,47.4472416174
"1016246",2954445,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.2597416667,37.8056866667
"1017507",2957784,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.406218,37.679125
"1018613",2960717,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.3637083333,47.7532888889
"1018770",2961120,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.2034021292,37.8778606972
"1028267",2990659,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-123.0115966797,40.6540184021
"1051145",3060452,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-123.0865388333,40.529155
"1051150",3060466,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-123.0855778333,40.510605
"1056969",3077138,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.8971838203,38.1354184181
"1057075",3077377,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.8970343202,38.1345491028
"1064593",3100911,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-78.734894,45.504037
"1071009",3122022,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-122.610324612,37.9110356933
"1073892",3129225,"Fungi","Amanitaceae","Amanita","Amanita magniverrucata",-122.6006553323,37.9158407031
"1083902",3165138,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.996059,46.737663
"1087833",3177226,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.1743978375,37.3083147453
"1089030",3180320,"Fungi","Amanitaceae","Amanita","Amanita novinupta",-122.1197839277,37.0338090618
"1089691",3181901,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-105.11837416,36.41588639
"1109073",3253772,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-93.0368894991,34.5262060594
"1110474",3258973,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-94.056551,33.755594
"1117324",3281371,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-121.6477583333,39.951155
"1130476",3326648,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.503499,49.088692
"1130581",3327028,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-92.83466705,34.8604683
"1133077",3335164,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-93.4576525499,34.5497995528
"1136046",3344450,"Fungi","Amanitaceae","Amanita","Amanita vernicoccora",-122.247303,38.272057
"1141802",3364929,"Fungi","Amanitaceae","Amanita","Amanita aprica",-122.34751,37.156839
"1141997",3365462,"Fungi","Amanitaceae","Amanita","Amanita pantherina",-122.33655,37.44066
"1142291",3366302,"Fungi","Amanitaceae","Amanita","Amanita velosa",-122.290267,37.469102
"1145065",3374948,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-94.6803382931,32.5911878717
"1159064",3410373,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-107.641312,27.978513
"1161817",3418114,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-72.877601,41.596487
"1167316",3433335,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-74.2216464538,40.8329754887
"1174708",3450967,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-120.1304658574,39.2041275434
"1179963",3463396,"Fungi","Amanitaceae","Amanita","Amanita bisporigera",-89.1993166667,37.7116777778
"1181700",3467238,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-78.429927,42.060448
"1189433",3484248,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-87.793647,33.334841
"1196738",3505787,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-93.3280601616,44.973008907
"1201927",3520064,"Fungi","Amanitaceae","Amanita","Amanita flavorubens",-74.221275,40.51648
"1202246",3520794,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.947,38.09536
"1202296",3520888,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.180358,35.817422
"1202298",3520892,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-81.180358,35.817422
"1204366",3527528,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-81.3844833333,41.303895
"1206863",3534307,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-74.228944,40.542203
"1207677",3536427,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-79.212011,41.341285
"1209306",3540505,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.4019258651,46.0126490474
"1214658",3581534,"Fungi","Amanitaceae","Amanita","Amanita elongata",-67.936362,44.458416
"1221391",3616584,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-74.347776,40.380093
"1223116",3622535,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-80.184424,40.536485
"1227708",3633100,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-107.59009,27.7046144
"1227718",3633181,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-107.6000639,27.9714802
"1234352",3650394,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-91.225695,47.42962
"1235450",3653260,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-77.7581709903,40.6971198321
"1236139",3655399,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-77.0392224818,38.9718216909
"1244116",3676955,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-113.6582633333,48.7940216667
"1245017",3679540,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-108.133439,29.645962
"1247949",3686575,"Fungi","Amanitaceae","Amanita","Amanita parcivolvata",-82.370269,35.544495
"1248255",3687547,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-113.6616952947,48.7905330068
"1251745",3696010,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-68.2079783333,44.3627666667
"1253642",3701345,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-89.5071944444,37.8375388889
"1259501",3717845,"Fungi","Amanitaceae","Amanita","Amanita daucipes",-79.0351984259,35.9327821885
"1263000",3729475,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-68.0643305556,44.3366305556
"1263025",3729581,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-68.0655833333,44.33645
"1263042",3729656,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-68.0667722222,44.3384027778
"1263068",3729726,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-68.0664138889,44.3394138889
"1268109",3741846,"Fungi","Amanitaceae","Amanita","Amanita multisquamosa",-89.5792833333,40.7568166667
"1270698",3748147,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-108.216019,29.327713
"1274527",3757035,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-81.2803508359,41.1304517176
"1274918",3757858,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-105.3780517578,39.5672225952
"1276262",3760919,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-70.1835823059,41.7168131852
"1277048",3762737,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-73.973311133,44.5709340835
"1277118",3762919,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-86.7115879226,33.5456886108
"1277765",3764792,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-70.1832067968,41.716749117
"1286662",3787217,"Fungi","Amanitaceae","Amanita","Amanita flavorubens",-87.9194111111,41.5181388889
"1288434",3791956,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-108.21146,29.32331
"1288454",3791995,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-108.21146,29.32331
"1290667",3799932,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-67.59440192,44.48096887
"1299511",3824906,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-92.5904083333,46.7796783333
"1306911",3845577,"Fungi","Amanitaceae","Amanita","Amanita rubescens",-89.490451701,40.6708089495
"1308040",3848276,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.8122,48.7067
"1309195",3851645,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-120.8575,48.7499
"1309406",3852205,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-68.0665322587,44.3360789005
"1310420",3854876,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-108.2789923478,29.2823325053
"1312815",3861679,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-107.131944,27.273056
"1315057",3867917,"Fungi","Amanitaceae","Amanita","Amanita rubescens",-70.2868283333,43.69072
"1315060",3867922,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-70.30378,43.6783416667
"1316571",3871774,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-68.0645361667,44.3402666667
"1317320",3873595,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-83.4546932087,35.5556338218
"1318544",3876786,"Fungi","Amanitaceae","Amanita","Amanita parcivolvata",-84.844925,33.6770966667
"1322348",3886519,"Fungi","Amanitaceae","Amanita","Amanita brunnescens",-67.948777,44.439183
"1323539",3889169,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.51107,37.5872583333
"1323540",3889172,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.5115966667,37.5870966667
"1323547",3889187,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.5118033333,37.5872283333
"1323685",3889430,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.5134130782,37.5908337644
"1323925",3889937,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-120.8553154662,48.7515982616
"1324061",3890203,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-122.5123947863,37.5873278205
"1325593",3894262,"Fungi","Amanitaceae","Amanita","Amanita bisporigera",-81.5902786255,41.2963905334
"1325861",3894797,"Fungi","Amanitaceae","Amanita","Amanita brunnescens",-67.933658,44.459472
"1326654",3896504,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-74.1239695,40.5799
"1327354",3898497,"Fungi","Amanitaceae","Amanita","Amanita bisporigera",-83.0740944444,35.5852694444
"1327611",3899302,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-82.476575,35.588728
"1327898",3899888,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-75.7191941428,40.8827720791
"1331304",3908229,"Fungi","Amanitaceae","Amanita","Amanita augusta",-80.522747,37.375136
"1331488",3908844,"Fungi","Amanitaceae","Amanita","Amanita vaginata alba",-77.1013045011,38.7503179315
"1334845",3916677,"Fungi","Amanitaceae","Amanita","Amanita aestivalis",-78.7076581613,42.1395137251
"1334847",3916679,"Fungi","Amanitaceae","Amanita","Amanita velatipes",-78.7610448495,42.0695456155
"1337587",3924756,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-72.2085,41.6418333333
"1340546",3931818,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-92.30269028,34.78400325
"1341228",3933502,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-92.30233571,34.77797799
"1344120",3941419,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-119.8115216667,38.5463633333
"1344729",3943118,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-72.5498733521,43.0099601746
"1345163",3944212,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-74.8003616667,40.4216616667
"1347080",3950239,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-75.2581416667,41.5543833333
"1349068",3956026,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-72.5481033325,43.1266479492
"1349883",3958159,"Fungi","Amanitaceae","Amanita","Amanita ocreata",-119.6828269959,34.0179493107
"1350366",3959495,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-87.550705,33.2178166667
"1352204",3964363,"Fungi","Amanitaceae","Amanita","Amanita rubescens",-80.335463,42.000295
"1352205",3964368,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-80.336261,41.997959
"1352760",3966813,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-95.5414267,30.7337319
"1353990",3969817,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-123.3283138275,38.5791042447
"1360010",3985998,"Fungi","Amanitaceae","Amanita","Amanita aprica",-120.0207221667,38.7412
"1362121",3992001,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-78.7135882805,42.1381496913
"1362268",3992418,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-92.9366002491,35.1168659799
"1363467",3996925,"Fungi","Amanitaceae","Amanita","Amanita flavorubescens",-83.0482198,42.2558298
"1364113",3998965,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-72.5251962059,42.9868962709
"1365566",4003302,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-89.849625,46.053738
"1366110",4004560,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-79.1897033333,46.9719783333
"1367805",4008802,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-89.998503,45.97382
"1367867",4009040,"Fungi","Amanitaceae","Amanita","Amanita gemmata",-89.998503,45.97382
"1369409",4015488,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.6925338,48.8468292
"1370501",4018773,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.905552,38.246307
"1376239",4033645,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.5574576855,37.8936433646
"1377131",4036001,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.4844845,36.6212489
"1377413",4036567,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.871029377,38.0838718208
"1377446",4036619,"Fungi","Amanitaceae","Amanita","Amanita augusta",-122.8711795807,38.0839731578
"1377501",4036757,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.8714799881,38.0846656239
"1378787",4040176,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-92.764045559,45.2089713654
"1381599",4046366,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-108.3059692383,28.0283490575
"1383041",4050417,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-93.3919003978,44.6756867549
"1384422",4053772,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.0659375085,36.9883453492
"1384423",4053774,"Fungi","Amanitaceae","Amanita","Amanita protecta",-119.3822908365,34.5120733386
"1392236",4075034,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-73.4444666667,44.2471466667
"1394966",4082210,"Fungi","Amanitaceae","Amanita","Amanita phalloides",-122.8714799881,38.0846656239
"1395995",4084425,"Fungi","Amanitaceae","Amanita","Amanita augusta",-123.319620171,38.5696711656
"1396011",4084459,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.0604896,47.861139
"1398447",4090704,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.655146862,46.9135405792
"1399630",4093939,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-109.279953,31.917647
"1399631",4093943,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-109.279334,31.91755
"1400034",4095541,"Fungi","Amanitaceae","Amanita","Amanita augusta",-121.4328721,47.4248344
"1400101",4095738,"Fungi","Amanitaceae","Amanita","Amanita calyptroderma",-122.0929098168,37.058738904
"1400643",4097215,"Fungi","Amanitaceae","Amanita","Amanita flavoconia",-69.0176582336,45.9488481499
"1400933",4098037,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-92.8442616667,48.4351383333
"1404986",4108393,"Fungi","Amanitaceae","Amanita","Amanita ocreata",-119.7815,34.4559
"1404989",4108397,"Fungi","Amanitaceae","Amanita","Amanita aprica",-119.166,34.5601
"1406049",4111616,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-92.7997583333,48.5216777778
"1406071",4111687,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.2043733333,47.3836733333
"1406083",4111700,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.1911016667,47.3798
"1408204",4118339,"Fungi","Amanitaceae","Amanita","Amanita vaginata",-123.8464736938,47.9508292412
"1414420",4136020,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-85.5902088,42.3635316
"1415617",4139513,"Fungi","Amanitaceae","Amanita","Amanita amerirubescens",-80.1440888643,41.6095746356
"1416391",4141545,"Fungi","Amanitaceae","Amanita","Amanita persicina",-80.2350747585,41.3348831714
"1416395",4141561,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-80.2353215218,41.3349194228
"1417630",4144832,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.2745382786,47.8002200126
"1419163",4148817,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-74.4430301637,43.4756354074
"1419307",4149224,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.1883466667,47.378855
"1420573",4152441,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-93.3517185,47.5020152
"1421448",4155119,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-68.5931772,47.2488969
"1426593",4173212,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-72.4222693686,42.8464475926
"1427752",4177521,"Fungi","Amanitaceae","Amanita","Amanita fulva",-72.606463,43.171682
"1427754",4177528,"Fungi","Amanitaceae","Amanita","Amanita fulva",-72.606463,43.171682
"1427822",4177684,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.19626951,47.38263798
"1430902",4186291,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-72.2461555482,44.2861981425
"1433359",4194731,"Fungi","Amanitaceae","Amanita","Amanita thiersii",-93.25413461,44.9398798
"1437128",4204873,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.1911797758,47.3811201947
"1441488",4216463,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-68.58908614,47.25164301
"1441791",4217392,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-123.00212,49.308055
"NA.2",NA,NA,NA,NA,NA,NA,NA
"1444286",4224814,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-91.1903666667,47.3842216667
"1446282",4230039,"Fungi","Amanitaceae","Amanita","Amanita parcivolvata",-80.9029383333,40.5529133333
"1448959",4237695,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-80.1443228871,41.60962817
"1449743",4240479,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-81.5757635,41.1399175
"1452311",4247881,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-79.8724216076,43.0364384808
"1455032",4255527,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-122.3415398598,47.6805296678
"1456147",4257939,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-72.6695861816,40.8906555176
"1456162",4257964,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-72.6695861816,40.8906555176
"1456165",4257970,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.2461985,47.4140821
"1458175",4263281,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.180358,35.817422
"1458176",4263282,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-81.180358,35.817422
"1458654",4264563,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-90.5105531,47.7110425
"1458655",4264566,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-90.5105531,47.7110425
"1458656",4264568,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-90.5105531,47.7110425
"1459818",4266698,"Fungi","Amanitaceae","Amanita","Amanita muscaria flavivolvata",-122.3580483837,37.3018453904
"1460742",4269421,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-85.5902088,42.3635316
"1461783",4272065,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-79.0757305,35.8511616667
"1463812",4277421,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-91.1961365,47.3817159
"1465135",4281081,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-85.4004047222,42.40671
"1466178",4283751,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-121.907043457,36.5945814656
"1467389",4287239,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-79.1662183609,35.9908608466
"1469354",4292786,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-73.0450278333,43.900825
"1469463",4293097,"Fungi","Amanitaceae","Amanita","Amanita rubescens alba",-97.4922783333,32.848275
"1469660",4293569,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-72.4407272339,43.1140098572
"1469684",4293629,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.1080050474,47.4833126627
"1469686",4293631,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.2126033333,47.4046266667
"1469712",4293665,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.0826716667,47.4515883333
"1469714",4293668,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.079795,47.4499833333
"1470949",4296985,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-91.1105095375,47.4708306609
"1472413",4301009,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-75.0835028333,41.5876783333
"1474627",4306487,"Fungi","Amanitaceae","Amanita","Amanita pachycolea",-122.8816383333,38.1170083333
"1475187",4308034,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-107.2171211243,26.3866195909
"1475206",4308099,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-107.279403,26.371483
"1475207",4308100,"Fungi","Amanitaceae","Amanita","Amanita caesarea",-107.228365,26.399988
"1475210",4308109,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-107.792696,27.62572
"1475211",4308111,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-107.792696,27.62572
"1476996",4312800,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-83.7248551115,42.5476602565
"1478172",4315708,"Fungi","Amanitaceae","Amanita","Amanita jacksonii",-82.2158914804,35.7807177122
"1478457",4316448,"Fungi","Amanitaceae","Amanita","Amanita muscaria guessowii",-80.170294,46.32652
"1478595",4316698,"Fungi","Amanitaceae","Amanita","Amanita muscaria",-73.3992290497,43.5801421494
